article_id,product_type_name,graphical_appearance_no,product_code,prod_name,product_type_no,product_group_name,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
756405002,Bag,1010016,756405,Bag Packable Bum 2.0,66,Accessories,Solid,9,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Foldaway waist bag in woven fabric with one large zipped compartment at the front and an adjustable waist strap with a plastic snap lock. One zipped inner compartment into which the bag can be easily folded and enclosed, and a practical carry strap for when the bag is folded up. Size 5x18x32 cm. Size when folded up 3x11.5x15.5 cm."
536584002,Bag,1010016,536584,Clio PQ leather bag,66,Accessories,Solid,9,Black,4,Dark,5,Black,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Suede and leather shoulder bag with a handle, adjustable shoulder strap and zip at the top. Flap with a magnetic fastener and metal decoration, and a zipped inner compartment. Lined. Size 10x21x31 cm."
506413002,Bag,1010001,506413,Lars Gymbag (1),66,Accessories,All over pattern,9,Black,4,Dark,5,Black,6281,Bottoms Girls,S,Sport,26,Sport,49,Kids Sports,1001,Unknown,"Cylindrical sports bag in woven fabric with coated details and a print motif. Zip at the top, two handles that can be joined together with a hook and loop fastening and an adjustable shoulder strap. Lined. Size 24x40 cm."
552871002,Bag,1010016,552871,Nia shopper,66,Accessories,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Imitation leather shopper with two handles at the top, a shoulder strap and two inner compartments, one with a zip. Unlined. Size 13x29x33 cm."
828841002,Bag,1010016,828841,CALLIE BIG POUCH,66,Accessories,Solid,61,Light Purple,1,Dusty Light,4,Pink,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Clutch bag with a zip at the top and wrist strap. Lined. Height 18 cm. Width 24.5 cm.
528039001,Bag,1010016,528039,CHLOE  knot bag,66,Accessories,Solid,31,Light Orange,1,Dusty Light,3,Orange,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,"Small shoulder bag in imitation leather with a decorative satin knot bow, zip at the top and a narrow shoulder strap with a press-stud at one end. Lined. Size approx. 4x13x16 cm."
803787006,Bag,1010016,803787,Ben bumbag nylon,66,Accessories,Solid,9,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Waist bag with a sheen. Large, zipped compartment at the front and an adjustable strap with a plastic fastener at the waist. Lined. Size approx. 5x13x27 cm."
633150004,Bag,1010016,633150,Alexa small bag,66,Accessories,Solid,93,Dark Green,4,Dark,19,Green,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Small shoulder bag in grained imitation leather with a zip at the top and narrow adjustable shoulder strap with carabiner hooks at each end. One outer compartment with an imitation suede flap and magnetic fastener. Lined. Size 18x23 cm.
844361001,Bag,1010002,844361,Flamingobag,66,Accessories,Application/3D,50,Other Pink,5,Bright,4,Pink,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Small, glittery imitation leather shoulder bag in the shape of a flamingo with appliqués on the front, one in soft faux fur. Hook and loop fastening at the top and a thin cord shoulder strap with a press-stud at one end. Lined."
732059003,Bag,1010016,732059,Bag Ivan Crossbody,66,Accessories,Solid,23,Dark Yellow,4,Dark,8,Yellow,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Small shoulder bag in woven fabric with a detachable, adjustable shoulder strap and zip at the top. Foldover flap and an adjustable tab with a plastic fastener at the front. One outer compartment with a hook and loop fastener at the front, one zipped outer compartment at the back and one inner compartment. Two loops at the back to attach the bag, for example, to a belt. Lined. Size approx. 3.5x16.5x20 cm."
684284002,Bag,1010016,684284,CLAIRE FANCY SMALL BAG,66,Accessories,Solid,51,Light Pink,1,Dusty Light,4,Pink,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small, sturdy shoulder bag in imitation leather with a zipped inner compartment. Imitation suede flap with a bead and sparkly stone decoration and a concealed press-stud fastening. Lined. Size 6x12x16.5 cm."
637149005,Bag,1010016,637149,Marcy net bag,66,Accessories,Solid,12,Light Beige,1,Dusty Light,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Net bag in braided paper straw with two handles at the top. Size approx. 40x45 cm.
619318001,Bag,1010001,619318,BOXY bag,66,Accessories,All over pattern,10,White,3,Light,9,White,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Handbag in imitation patent leather with a print motif. Zip and glittery handles at the top and a decorative imitation leather pendant on one handle. Lined. Size 10x14x19 cm.
712594003,Bag,1010016,712594,Beauty Small Cross Bag,66,Accessories,Solid,14,Dark Beige,2,Medium Dusty,11,Beige,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Small shoulder bag in sturdy imitation leather with a flap and magnetic fastener. Narrow metal chain and imitation leather shoulder strap and one inner compartment. Lined. Size approx. 7.5x15.5x17.5 cm.
716153002,Bag,1010016,716153,Fraulein drawstring bag,66,Accessories,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Large bucket bag in imitation leather with two handles and a drawstring at the top and a detachable shoulder strap with carabiner hooks. Unlined. Size approx. 15x29.5x31.5 cm.
843380001,Bag,1010016,843380,Dolphin camera,66,Accessories,Solid,21,Light Yellow,7,Medium,8,Yellow,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small shoulder bag in woven fabric with imitation leather details. Zip at the top and a detachable, adjustable fabric shoulder strap. One zipped outer compartment and one inner compartment. Lined. Depth 6.5 cm, height 12.5 cm, width 19 cm."
639448011,Bag,1010016,639448,Day tote,66,Accessories,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Spacious handbag in sturdy, grained imitation leather with two handles and a zip at the top. Three inner compartments, one with a zip, and studs on the bottom. Lined. Size 15x30x36 cm."
606994003,Bag,1010016,606994,Milla mini pouch fancy,66,Accessories,Solid,51,Light Pink,1,Dusty Light,4,Pink,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Mini pouch bag in faux fur with a zip at the top, embroidery at the front and appliqués at the top. Size 5x6x9 cm."
617058001,Bag,1010016,617058,WILMA heart bag,66,Accessories,Solid,51,Light Pink,1,Dusty Light,4,Pink,4312,Kids Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Small heart-shaped shoulder bag in faux fur with a zip at the top and a narrow grosgrain shoulder strap with a press-stud at one side. Lined. Size approx. 14x15 cm.
723694004,Bag,1010017,723694,Bag Harald We,66,Accessories,Stripe,9,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Weekend bag in grained imitation leather with a detachable, adjustable shoulder strap, two handles and a zip at the top. One zipped inner compartment and studs on the bottom. Lined. Size approx. 21x35x48 cm."
682238028,Bag,1010016,682238,NAV MINI BACK PACK,66,Accessories,Solid,61,Light Purple,1,Dusty Light,4,Pink,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Small backpack with metal details. Zip and handle at the top, a zipped outer compartment and adjustable shoulder straps. Size 11x21x26 cm."
828002001,Bag,1010009,828002,Petra Partybag,66,Accessories,Glittering/Metallic,4,Bronze/Copper,2,Medium Dusty,15,Metal,4322,Young Girl Big Acc,J,"Children Accessories, Swimwear",4,Baby/Children,45,Kids Outerwear,1019,Accessories,Glittery shoulder bag in imitation leather with a narrow imitation leather shoulder strap and a flap with a star-shaped appliqué and concealed hook and loop fastening. Lined. Size 3.5x10x14 cm.
451704003,Bag,1010016,451704,Gary suede micro tote,66,Accessories,Solid,22,Yellow,7,Medium,8,Yellow,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Suede shoulder bag with two handles, a narrow detachable shoulder strap, one small outer compartment with a zip and a keyring that is attached with a strap. Zip at the top and two smaller inner compartments, one with a zip. Lined. Size 8x15x22 cm."
523892001,Bag,1010016,523892,Charlene PQ,66,Accessories,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Soft leather handbag with two handles, a detachable adjustable shoulder strap, a zip at the top and one zipped inner compartment. Lined. Size 12x29x31 cm."
635504002,Bag,1010016,635504,BEN BUMBAG,66,Accessories,Solid,10,White,3,Light,9,White,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Waist bag with a zip at the front and an adjustable waist strap with a plastic buckle. Size 7x16x30 cm.
732060002,Bag,1010010,732060,Bag Buster Bum Bag,66,Accessories,Melange,8,Dark Grey,2,Medium Dusty,12,Grey,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Waist bag in woven fabric with a large zipped compartment with a carabiner hook and woven handle on the front. Zipped compartment at the back, an inner compartment and an adjustable waist belt with a plastic snap lock. Lined. Size 5x18x32 cm."
665538001,Bag,1010016,665538,Goldie Cross Bag,66,Accessories,Solid,9,Black,4,Dark,5,Black,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Small bag in grained imitation leather with a metal chain shoulder strap and zip at the top. Lined. Size approx. 4.5x14x19.5 cm.
771705001,Bag,1010016,771705,Simple Flat Cross,66,Accessories,Solid,22,Yellow,7,Medium,8,Yellow,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small shoulder bag in imitation suede with a quilted front, zip at the top and narrow shoulder strap. Lined. Size 16x23.5 cm."
814634001,Bag,1010016,814634,Bell saddle bag,66,Accessories,Solid,22,Yellow,2,Medium Dusty,8,Yellow,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Saddle bag in imitation leather with an imitation suede flap with a metal fastener. One inner compartment and a detachable narrow metal chain shoulder strap with an imitation leather section on the shoulder. Lined. Size 7x14.5x17.5 cm.
818785001,Blazer,1010016,818785,CE Farrow Blazer 1,264,Garment Upper body,Solid,9,Black,4,Dark,5,Black,7020,Conscious Exclusive,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"Fitted jacket in soft velvet made from recycled polyester. Deep V-neck, a concealed hook-and-eye fastening at the front and jetted front pockets. Decorative covered buttons at the cuffs and a single back vent. Lined. Grosgrain belt with a decorative appliqué made from recycled sparkly stones and beads, and an adjustable hook-and-eye fastening."
642393002,Blazer,1010017,642393,Jonna,264,Garment Upper body,Stripe,10,White,3,Light,9,White,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Longer jacket in a patterned weave containing some linen with notch lapels, flap welt front pockets and no buttons. Lined."
519079001,Blazer,1010016,519079,Clark Skinny,264,Garment Upper body,Solid,9,Black,4,Dark,5,Black,5131,Blazer,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Two-button jacket in stretch wool with narrow notch lapels, an open chest pocket, flap front pockets and three inner pockets, one with a button. Decorative buttons at the cuffs and a back vent. Lined. Skinny fit – a slightly shorter style that shapes in at the chest and tapers sharply at the waist. This combined with narrow shoulders and sleeves creates a completely fitted silhouette."
755720001,Blazer,1010016,755720,Levin velvet blazer,264,Garment Upper body,Solid,43,Dark Red,4,Dark,18,Red,7657,Kids Boy Shirt,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1011,Shirts,"Jacket in soft cotton velvet with notch lapels and buttons at the front. Chest pocket with a decorative handkerchief, fake welt front pockets with a flap, decorative buttons at the cuffs, and a single back vent. Patterned lining."
771621002,Blazer,1010010,771621,Seven slim blz,264,Garment Upper body,Melange,9,Black,4,Dark,5,Black,5131,Blazer,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket woven in a linen blend with narrow notch lapels and a decorative buttonhole. Chest pocket, flap front pockets and three inner pockets, one with a button. Two buttons at the front, decorative buttons at the cuffs and a double back vent. Lined. Slim Fit that tapers at the chest and waist which, combined with slightly narrower sleeves, creates a fitted silhouette."
728156014,Blazer,1010016,728156,Robin blazer,264,Garment Upper body,Solid,51,Light Pink,1,Dusty Light,4,Pink,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Straight-cut jacket in woven fabric with a shawl collar, thin shoulder pads, welt front pockets and 3/4-length sleeves with a short slit at the cuffs. No fasteners. Lined."
854602008,Blazer,1010017,854602,Polka Jersey Blazer,264,Garment Upper body,Stripe,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Longer-style, straight-cut jacket in stretch jersey with notch lapels, patch front pockets and no fasteners. Unlined."
553092012,Blazer,1010016,553092,Hunter Super Skinny,264,Garment Upper body,Solid,9,Black,4,Dark,5,Black,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in a stretch weave with narrow notch lapels, a chest pocket, welt front pockets and two inner pockets. Two buttons at the front, decorative buttons at the cuffs and a single back vent. Lined. Super skinny fit – a shorter style that shapes in at the chest and tapers sharply at the waist. This combined with narrow shoulders and sleeves creates a completely fitted silhouette."
675508002,Blazer,1010017,675508,Marrocco,264,Garment Upper body,Stripe,73,Dark Blue,2,Medium Dusty,2,Blue,1222,Suit jacket,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1008,Dressed,"Straight-cut jacket in a striped weave with notch lapels, buttons at the front and welt front pockets with a flap. Decorative buttons at the cuffs. Lined."
789400001,Blazer,1010004,789400,Hunter Super Skinny Check Blaz,264,Garment Upper body,Check,8,Dark Grey,4,Dark,5,Black,8615,Blazer S&T,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in a stretch weave with narrow notch lapels, a chest pocket, welt front pockets and two inner pockets. Two buttons at the front, decorative buttons at the cuffs and a single back vent. Lined. Super Skinny Fit – a shorter style that shapes in at the chest and tapers sharply at the waist. This combined with narrow shoulders and sleeves creates a completely fitted silhouette."
708138023,Blazer,1010026,708138,Nikki Blazer,264,Garment Upper body,Other structure,7,Grey,2,Medium Dusty,12,Grey,1212,Suit,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1008,Dressed,"Jacket in woven fabric with a shawl collar, pockets in the side seams and 3/4-length gathered sleeves. No fasteners. Lined."
682569001,Blazer,1010010,682569,Miguel slim blazer Robu black,264,Garment Upper body,Melange,9,Black,4,Dark,5,Black,5131,Blazer,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1008,Dressed,"Single-breasted jacket in marled wool with narrow notch lapels with a decorative buttonhole, one chest pocket, jetted front pockets and three inner pockets, one with a button. Two buttons at the front and decorative buttons at the cuffs. Slim fit that tapers at the chest and waist, which combined with slightly narrower sleeves creates a fitted silhouette."
685681002,Blazer,1010004,685681,DIV polka blazer,264,Garment Upper body,Check,6,Light Grey,1,Dusty Light,12,Grey,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,Long jacket in jacquard-patterned jersey with narrow notch lapels and front pockets. Unlined.
