article_id_1,article_id_2,count
826203001,853545001,2
369796032,599718002,4
671599005,772902001,4
355569011,796210010,2
534357002,861451002,2
582737004,861451002,2
534357002,731616003,2
618800009,757303014,2
710854001,744934005,3
688105007,689389018,4
674606048,689389018,3
577425003,732364004,2
730683019,909920001,2
640478001,864415003,3
671800001,784505004,2
671800001,769748006,3
732534001,769748006,2
589520007,639976002,2
639976002,699341002,2
618800009,713699005,2
777019001,888732004,3
599718002,715781006,2
599718002,674071001,2
525518005,638039001,9
674606048,877961003,2
764927002,878629002,2
764927002,858441001,2
803647001,878629002,2
268305007,803647001,2
757557003,803647001,3
268305007,774148003,2
268305007,506098016,2
774148003,858441001,2
506098016,774148003,2
516712001,686032001,2
573716005,688933007,4
783417001,788455007,5
730683019,783417001,2
564309002,594987002,2
458239001,689365007,2
618800009,745375002,3
399061008,640478001,3
643193003,715474001,5
715474001,879166003,2
643193003,879166003,3
695857002,700986003,2
525500033,631536015,2
631536015,697920042,2
525500033,697920042,2
653188018,783245003,2
761323002,783245003,2
653188018,761323002,2
506098016,614496004,3
717477012,743229002,2
664074079,898596002,3
726705001,737543002,2
673396001,726705001,2
673396001,744844003,2
737543002,798553001,2
747634002,798553001,2
737543002,747634002,2
673396014,809521001,2
747634002,791787001,2
673396001,791787001,4
742570002,747634002,3
673396014,747634002,3
673396001,742570002,2
613459017,877961007,3
664074037,877961007,2
751942001,764895002,2
751942001,848435002,4
751942001,857427006,3
751942001,817353006,2
715474001,764895002,2
764895002,848435002,3
764895002,817353006,2
715474001,857427006,2
817353006,848435002,3
803647001,817353006,2
706016035,832481001,5
706016035,857427006,2
706016035,817353006,3
634426005,898596002,3
582462006,710085003,2
710085003,716153002,2
715606003,748566031,2
663233002,720125002,2
730683012,748566030,2
767699001,840203001,2
757303014,840203001,2
626263018,680262018,2
748566030,767699001,2
637268002,757303014,2
663233002,757303014,3
625939035,747564003,2
516712001,665811001,3
829646009,841434002,4
643577001,688474001,2
473507001,811368002,2
638039001,719238001,3
638228002,719238001,2
655347006,700935001,4
643702001,736923009,3
753372003,872000001,2
744844003,772899001,2
632307011,688933007,2
632307011,772899001,3
752814004,858880001,2
746329001,747629002,2
747634002,880707001,2
598515018,632307011,2
753210002,754176003,2
237222012,406724016,2
689389018,734273003,5
710438001,787558001,4
737543002,787558001,2
568838009,717477012,2
637661002,726578003,3
553139001,726578003,2
718086004,780188001,2
767090001,887653002,2
726578003,822171002,2
650578001,817166007,2
650578001,681178007,2
688341002,768947001,3
540701008,832018001,2
464454017,564787001,3
464454017,695632033,2
464454017,717811001,2
564787001,705258013,2
564787001,695632033,2
564787001,717811001,2
695632033,705258013,3
667411005,695632033,2
727347005,825811002,3
596472002,753475004,3
596472002,717943002,2
596472002,852458002,4
616849012,717943002,2
616849012,671777030,2
582245001,721762001,2
687399003,717477012,2
733098013,787053001,2
701738003,819520005,4
664074079,858856005,3
616635003,772902001,2
639460003,723620001,3
854356006,861031001,2
530729007,716153002,2
782502001,842605004,3
639460003,683159002,3
639460003,804534001,2
762247001,783417001,2
546721004,783440004,2
634706003,860260001,2
849591001,860260001,2
656719009,849591001,2
630714009,638228002,2
511105012,685635003,2
613459017,710055001,2
526858004,717477012,3
617081001,713699005,2
653546003,771612003,2
653546003,657661002,2
575957001,796210010,3
734273003,780188001,5
568597018,678342008,2
428291001,721427005,2
685681002,748794001,2
651456013,754176003,3
651456013,736923009,2
794468003,907188001,2
674071001,727347005,2
561758003,849361003,2
681373010,870958002,2
399223025,611584004,3
512251003,775624002,4
678518003,775624002,2
568597018,674047003,6
512251003,674047003,6
598515018,678342008,2
705878001,769748006,2
325087018,616849012,5
589748005,598515018,2
778522001,796210010,7
529012025,629764002,4
634669003,797710002,3
888728004,909921002,2
678692006,823420001,2
678692006,713578001,3
370594021,611378001,3
611378001,847100004,2
617245002,750330003,2
625939035,849361003,2
637661002,818768005,3
625939035,752814004,2
625939035,818768005,3
594987002,793506018,4
307656023,685814023,3
372008001,617069001,2
634009011,743229002,2
634009011,848435002,4
640605005,745073002,2
664074037,783388001,3
512251003,717943002,3
512251003,812218001,4
512251003,749968003,3
512251003,793886001,3
710854001,817095001,2
710854001,750488002,4
473507001,710854001,3
710854001,788298001,2
750330003,750488002,3
750488002,812218001,3
717943002,761204001,2
717943002,812218001,2
717943002,793886001,2
747050001,900422001,3
473507001,747050001,2
747050001,788298001,2
473507001,761204001,2
749968003,761204001,2
473507001,793886001,3
749968003,788298001,2
634669003,706016035,2
504155020,638228002,2
711193001,851142001,2
711193001,794768003,2
540701008,794768003,3
640605005,832481001,3
509091022,687173004,2
714189001,825811002,3
301227002,700935001,7
761323002,877389002,2
664074079,697054058,3
700935001,746168003,3
710055001,746168003,2
529012025,803083001,5
489435016,862414001,2
654590002,892256001,2
754223007,795675008,2
825318008,927553002,2
611378001,655347006,2
604875002,710055001,3
665538001,715474001,2
826203001,854193004,7
710438001,774666003,2
774666003,888732004,3
710438001,885827002,2
885827002,939492001,2
747634002,885827002,2
710438001,722468001,3
710438001,838817001,2
838817001,888732004,2
747634002,838817001,2
537688010,681373010,5
695857002,720125002,3
672568003,695857002,2
797710002,861514001,3
399223025,787880001,2
226959008,696209005,2
525518005,789235001,4
674047003,830770001,2
512251003,615021002,9
615021002,766439003,3
664074078,822171002,2
516712001,786088001,2
745073002,772349009,3
570004078,696209005,2
764895002,872000001,2
632307011,688105007,3
701134017,844059001,2
714807003,770703002,2
568838009,685814023,5
573716005,858856002,2
613459017,664074079,3
615808001,671057004,3
615808001,653188018,2
771705001,791787001,2
791787001,863646003,2
504155020,554792001,3
507909022,560389002,5
613459017,875239005,2
615808001,780188001,2
615808001,721609001,2
674606048,802273002,2
802273002,832018001,5
301227002,861451002,4
638228002,861451002,3
685811018,752814004,3
665851004,671800001,2
671800001,846753002,2
634706003,772902001,2
656719009,789235001,2
869131001,871672001,4
746168003,871672001,2
656719009,746168003,2
689389033,871672001,2
725543001,873592001,2
701735009,860260001,2
568597018,671800001,2
748566030,798553001,2
748566031,798553001,2
428291001,748566031,2
774627009,888732003,2
864415003,909921002,2
678692006,854365003,2
761323002,764927004,2
582462006,752830002,2
546721004,582462006,2
791132001,932243001,2
766439003,852458002,3
733098013,837438001,2
443860020,720125002,2
701738003,702292001,2
656719009,774666003,2
643201001,715474001,2
573716005,707203004,2
722179002,817067001,2
685158001,868283001,2
685158001,767699001,2
428291001,685158001,3
643201001,685158001,2
685158001,871957001,2
582462006,767699001,2
582462006,871957001,3
809521001,863646003,2
633150004,766274001,2
428291001,908417001,2
639685006,884771003,2
766274001,884771003,2
761204001,811222002,4
768947001,811222002,2
761204001,768947001,2
673771003,860867002,2
860867002,877961003,2
666354005,774148003,3
688105007,774148003,3
721135003,762796009,2
753237011,775996014,5
370594021,732534001,2
721609001,822568005,2
721609001,872266001,4
634669003,721609001,4
699924001,774714002,2
575141005,766435011,3
399223025,575141005,3
496159007,811368002,2
752814004,811368002,2
496159007,815264001,3
539197011,698899003,4
752814004,815264001,5
539197011,851317003,2
691855012,768947001,2
509091023,753237011,2
638228002,696209005,5
630714001,664074037,2
753372003,788455007,5
691553001,788455007,2
853394002,859318001,2
674047003,807329002,2
769748006,783388001,2
841238002,865457002,7
691855012,925404001,5
664138002,841434002,2
399061008,693720001,2
529012025,734460011,3
734460011,853545001,2
719238001,876053003,2
478818001,730122002,2
710085003,841238002,4
778285001,832361001,2
730122002,775996014,2
730122002,841434002,2
689389018,841434002,8
778285001,832481001,2
638228002,714084001,2
618800009,841434002,3
863646003,888732004,2
399223025,865888002,4
884771003,894673001,3
859622001,884771003,3
761204001,860260001,2
700124001,730683019,2
617249034,700124001,2
516712001,820357001,2
741586001,832361001,2
611144019,832361001,2
764838002,854193004,4
772902005,854193004,3
764838002,772902005,2
706371001,715474001,3
428291001,771612003,2
537688010,771774002,5
546721004,639976002,2
627554004,689365016,2
568838009,651456013,2
627554004,744910001,2
511296001,604837005,2
843380001,851142001,2
710055001,865888002,3
851142001,907188001,4
631536015,840351004,3
568601018,758513001,2
788298001,854602008,5
594987002,778522001,3
737134001,778522001,3
579777001,716304006,2
616849012,641550002,2
540701008,554772041,2
529012025,897340002,2
370594020,716590007,2
699924001,753032004,2
516712001,572402003,2
564787001,710438001,2
578816002,814634001,3
639976002,700124001,4
611378001,639976002,2
701738003,752830002,3
553139001,678983008,3
678983008,710056010,2
553139001,783417001,2
553139001,710056010,2
745073002,831547001,2
660500002,745073002,2
745073002,817353006,2
674071001,745073002,2
537688010,671421002,2
751342005,851142001,2
631536015,664074079,2
758513001,883235001,2
771774002,789629002,2
671777034,789629002,2
729015004,803647001,2
301227002,475791038,4
301227002,713991002,3
713991002,803647001,2
771705001,803647001,2
755604001,803647001,4
748794001,824706001,2
737543002,752830002,3
520829003,789629002,2
755304001,794768003,2
638228002,780188001,2
653553002,729006001,3
729006001,802273002,2
567608004,641550002,2
189634001,641550002,2
636140003,820671001,2
730122002,752830002,2
714807003,730122002,2
671163001,730122002,2
730122002,820671001,2
636903001,714807003,3
634009011,820671001,2
664074078,689389033,3
552826024,909921002,3
689365002,780188001,3
611378001,654590002,2
772349009,807241012,4
691855012,874491002,2
598515018,876053003,4
714807003,762796009,2
712592003,737134001,2
774666003,868283001,4
771034001,774666003,3
715624062,825811002,2
568838009,743562002,2
615042001,753210002,2
189634001,634825001,4
849257001,887164003,3
652742003,665851001,2
838817001,882900013,2
639738002,753237011,2
782760001,849361003,2
714807003,848358004,2
783245003,787053001,2
684325001,849257001,2
700935001,787053001,3
787053001,849257001,2
764405001,821513004,4
683356005,751942001,2
772349009,786441001,2
786441001,844059001,2
449897040,529012025,3
568597018,657661002,2
631536015,887653002,3
722468001,852458002,3
762247001,852458002,2
722468001,762247001,2
749699011,762247001,2
714807003,744152003,2
754238019,803083001,2
793886001,807329002,5
677932002,857227001,2
539197011,564787001,10
751342005,779909004,2
357792011,743229002,2
637549012,820357001,2
655347006,871957001,2
626168001,863156002,2
687399003,844059001,4
722468001,782502001,4
700367005,894362001,2
722468001,894362001,4
691553001,853545001,2
732534001,884771003,2
832481001,841238002,2
554792001,849361003,8
772899001,871889005,2
729006001,871889005,2
445419011,701735009,4
325087018,639976002,4
771034001,826203001,2
803969008,877961007,2
575141005,695857002,2
618800009,718086004,3
399061008,633150004,2
307656023,721609001,2
631536015,821513004,2
702292001,825200002,2
552826024,754223007,2
370594021,787558001,2
719209001,848307002,2
730122002,746329001,5
512251003,799067003,2
721609001,869131001,2
572128003,689389033,3
630714001,754223007,3
651869005,699924001,2
634825001,733098013,2
372576017,666354005,2
301227002,403844007,2
301227002,664074037,4
372576017,700935001,2
594987002,664074037,4
664074037,700935001,3
721762001,775996014,2
734273003,754223007,2
268305007,734273003,2
710877001,860372004,2
516712001,845711002,2
301227002,768217001,2
797710002,879166003,3
399061008,501620036,5
757974002,863646003,2
757974002,842605004,2
372008001,678342008,3
710877001,832361001,2
681373010,687173004,2
687173004,713699005,3
643702001,687173004,5
534357002,681373010,3
713699005,732811001,2
643702001,681373010,2
643702001,796610001,2
573716072,797624002,4
607642009,794768003,2
727347005,938190001,2
562245098,871672001,4
671852004,862414001,2
474461002,699925004,3
301227002,690108004,2
627554004,860260001,3
554792001,570003040,2
572128003,615808001,2
584483003,686270004,3
515692001,634070002,3
687399003,820671001,2
617245002,640605005,2
529012025,711649004,3
803680007,851400004,4
705258013,851400004,2
581275009,625939035,2
714807003,803083001,3
643577001,721135003,2
720125002,875239005,2
716590007,872298002,2
575141005,698899003,2
733098013,779909004,2
777019001,885827002,3
464454017,671163001,2
307656023,604837005,3
534357002,743229002,6
692842004,698000003,2
753237011,841434002,8
907188001,925404001,4
748566031,841434002,2
665481010,787558001,3
752814004,918726001,2
746562001,747629002,2
746562001,751342005,2
789235001,827349001,2
755304001,854193004,2
581275009,675508002,2
699755010,772902001,4
819520005,873592001,2
804661001,818768005,2
804661001,837575001,2
631653006,692632001,3
611378001,692632001,2
665811001,692632001,6
564787014,863646003,2
552826024,752830002,4
696209005,789235001,3
637661002,722468001,2
631653006,752830002,2
611378001,752830002,5
665811001,752830002,3
638228002,752830002,2
631653006,863646003,2
631653006,789235001,2
794768003,863646003,2
665811001,794768003,2
575141005,794768003,3
678692006,852458002,2
564787001,789235001,2
665811001,722468001,2
638228002,665811001,3
700935001,830770001,5
474461002,710876030,2
664074079,798579002,2
798579002,916335001,2
189634001,689816005,4
458239001,616896009,2
797529004,807241012,2
525518005,671057004,2
671057004,795675008,2
714189001,791132001,6
764895002,832166002,2
562245098,664074037,3
649631001,697425001,2
656719009,749352001,2
656719009,879166003,2
862414001,879166003,2
663233002,772902001,4
560389002,564787014,8
564787014,865888002,2
607642009,665481010,4
607642009,671852004,2
560389002,582737004,2
582737004,630714001,3
560389002,791787001,2
560389002,578816002,3
663942008,878629002,2
372008001,494570007,2
783707043,797710002,2
268305007,851317003,2
